status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.subsection_name
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"July 1, 1978 Syrian troops attack Christians in the worst fighting in two years.   April 29, 1981 Syria moves missiles into Lebanon after clashes with Israel, whose forces have intervened in fighting between Syrians and Christians.   June 6, 1982 Israel invades Lebanon, bombing Syrian missile batteries and besieging Muslim West Beirut, trapping the Palestine Liberation Organization.   Aug. 4, 1982 Iran sends its Revolutionary Guards to Lebanon to fight the Israelis.   Aug. 30, 1982 The P.L.O. chairman, Yasir Arafat, and his guerrillas evacuate Beirut under a multinational truce plan.   Sept. 14, 1982 President-elect Bashir Gemayel, a pro-Israeli Maronite Catholic, is assassinated. Israelis storm West Beirut.   Sept. 16, 1982 Christian militiamen massacre hundreds of Palestinian civilians in Beirut's Shabra and Chatilla refugee camps, an area under Israeli control.   April 18, 1983 The United States Embassy in Beirut is hit by a Shiite suicide bomber, killing 63.   Oct. 23, 1983 Suicide truck-bomb attacks by pro-Iranian Shiites on United States and French bases kill 241 American servicemen and 58 French paratroopers.   Feb. 6, 1984 Muslim and leftist militias seize control of West Beirut, forcing out Christian army units. Rival militias battle.   June 10, 1985 The Israeli Army withdraws but occupies a border strip patrolled by allied Christian militiamen.   Feb. 22, 1987 Syrians deploy in West Beirut, ending three years of militia anarchy in which dozens of foreigners are kidnapped.   Sept. 22, 1988 President Amin Gemayel's six-year term ends with Parliament unable to elect a successor. He appoints the army commander, Gen. Michel Aoun, as interim Prime Minister. The Muslims remain loyal to Prime Minister Selim al-Hoss.   March 8, 1989 General Aoun blockades Muslim militias' ports. Syrian-backed Muslims blockade the Christian enclave, triggering six months of artillery battles that kill more than 900 people. General Aoun declares a ""war of liberation"" against Syria.   Sept. 22, 1989 An Arab League-brokered cease-fire takes hold and Lebanon's lawmakers meet in Taif, Saudi Arabia.   Oct. 24, 1989 Legislators endorse the Arab League peace plan, which reduces Maronite power and gives Muslims a greater say in the Government.   Nov. 24, 1989 Elias Hrawi is elected President. General Aoun refuses to recognize him or the Taif accord.   Jan. 30, 1990 General Aoun attacks the Lebanese Forces militia under Samir Geagea, seeking control of the Christian enclave. More than 1,000 people, mostly civilians, are killed.   Sept. 30 Mr. Hrawi's predominantly Muslim army blockades General Aoun's enclave.   Oct. 13 Syrian and Lebanese Government troops force General Aoun to surrender.   Source: The Associated Press  MIDEAST TENSIONS",https://www.nytimes.com/1990/10/14/world/mideast-tensions-chronology-of-15-years-of-civil-war-in-lebanon.html,,"July 1, 1978 Syrian troops attack Christians in the worst fighting in two years.",1,12,The New York Times,,,1990-10-14T05:00:00+0000,article,Foreign Desk,World,Chronology,nyt://article/bd734eb9-a816-5820-8ee7-2de2f30d0881,453,nyt://article/bd734eb9-a816-5820-8ee7-2de2f30d0881,  Chronology of 15 Years Of Civil War in Lebanon,MIDEAST TENSIONS,NA,MIDEAST TENSIONS;   Chronology of 15 Years Of Civil War in Lebanon,NA,NA,NA,NA,,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: The children of this teeming, squalid Palestinian refugee district are out this afternoon, laughing among themselves, kicking up swirls of dust as they knock soccer balls around in the street.",https://www.nytimes.com/1990/07/13/world/rafa-journal-no-troops-and-no-stone-throwing.html,,"The children of this teeming, squalid Palestinian refugee district are out this afternoon, laughing among themselves, kicking up swirls of dust as they knock soccer balls around in the street.",A,4,The New York Times,,,1990-07-13T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/574a87bf-2179-5e6b-ad2a-59adaeb0ba66,1128,nyt://article/574a87bf-2179-5e6b-ad2a-59adaeb0ba66,Rafa Journal;   No Troops (and No Stone-Throwing),NA,NA,Rafa Journal;   No Troops (and No Stone-Throwing),NA,NA,NA,"By Joel Brinkley, Special To the New York Times",,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  Federal law-enforcement officials say they have no hard evidence that the Persian Gulf war will lead to terrorist acts in the United States, but they say extra security precautions are justified.   On that premise, the Federal Bureau of Investigation has begun an aggressive program intended to heighten vigilance in the United States and to serve as a warning to President Saddam Hussein of Iraq that plotting terror is futile.",https://www.nytimes.com/1991/01/20/world/war-in-the-gulf-security-with-no-signs-of-terrorism-fbi-still-adds-precautions.html,,"Federal law-enforcement officials say they have no hard evidence that the Persian Gulf war will lead to terrorist acts in the United States, but they say extra security precautions are justified.",1,18,The New York Times,,,1991-01-20T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/7c7f0435-e897-5bc3-94c9-01a616c2dfb6,949,nyt://article/7c7f0435-e897-5bc3-94c9-01a616c2dfb6,"WAR IN THE GULF: Security; With No Signs of Terrorism, F.B.I. Still Adds Precautions",NA,NA,"WAR IN THE GULF: Security; With No Signs of Terrorism, F.B.I. Still Adds Precautions",NA,NA,NA,"By David Johnston, Special To the New York Times",,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  As most of the world watched the Iraqi Army stumble in defeat, Palestinians continue to cling stubbornly to a different image of Saddam Hussein than the one being projected almost everywhere else.    According to West Bank popular opinion, the Iraqi President is even now shrouded in glory -- a powerful, clever Arab leader who defied the West until he chose to withdraw his army from Kuwait, intact and able to fight for them on another day.",https://www.nytimes.com/1991/03/04/world/after-the-war-the-west-bank-palestinians-still-revere-hussein-as-their-savior.html,,"As most of the world watched the Iraqi Army stumble in defeat, Palestinians continue to cling stubbornly to a different image of Saddam Hussein than the one being projected almost everywhere else.",A,10,The New York Times,,,1991-03-04T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/4064d286-d595-59c0-8d6f-6ce88e332d59,971,nyt://article/4064d286-d595-59c0-8d6f-6ce88e332d59,AFTER THE WAR: The West Bank; Palestinians Still Revere Hussein As Their Savior,NA,NA,AFTER THE WAR: The West Bank; Palestinians Still Revere Hussein As Their Savior,NA,NA,NA,By Sabra Chartrand,,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  International A3-14  ISRAEL AND P.L.O. IN RECOGNITION  Israel and the Palestine Liberation Organization opened a new era in their violent history by recognizing each other's legitimacy and the rights of both to represent their people's dreams.  A1  RESHAPING THE MIDEAST  News analysis: The Israeli-P.L.O. agreement fundamentally alters the political and psychological maps of the region, and will reshape it more than any other single event since Israel became a nation in 1948.  A1",https://www.nytimes.com/1993/09/10/nyregion/news-summary-573993.html,,"International A3-14 ISRAEL AND P.L.O. IN RECOGNITION Israel and the Palestine Liberation Organization opened a new era in their violent history by recognizing each other's legitimacy and the rights of both to represent their people's dreams. A1 RESHAPING THE MIDEAST News analysis: The Israeli-P.L.O. agreement fundamentally alters the political and psychological maps of the region, and will reshape it more than any other single event since Israel became a nation in 1948. A1",A,2,The New York Times,,,1993-09-10T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/5f53b0da-cc82-534d-8e72-e83e698ff259,1016,nyt://article/5f53b0da-cc82-534d-8e72-e83e698ff259,NEWS SUMMARY,NA,NA,NEWS SUMMARY,NA,NA,NA,NA,,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  In this riven town, even the time of day is a political statement.   A notice this week from the Palestinian delegation to the Middle East peace talks announced a news conference at 12:30 P.M., then added in parentheses: ""Palestine Summer Time.""",https://www.nytimes.com/1993/04/03/world/jerusalem-journal-it-s-almost-enough-to-make-the-sun-stand-still.html,,"In this riven town, even the time of day is a political statement.",1,2,The New York Times,,,1993-04-03T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/7f481169-96e3-5630-8b68-4f33aa2464e9,1058,nyt://article/7f481169-96e3-5630-8b68-4f33aa2464e9,Jerusalem Journal; It's Almost Enough to Make the Sun Stand Still,NA,NA,Jerusalem Journal; It's Almost Enough to Make the Sun Stand Still,NA,NA,NA,By Clyde Haberman,,NA,3371,1570,53,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  OVER the last four months, politicians, commentators and citizens throughout the Arab world have been striving to define their vision of the era after the gulf crisis -- the era that will usher them into the next century.    What they come up with depends in part on whether they are with Iraq or against it, but in the long list of wishful thoughts is a common denominator: a dream of greater freedom, affirmed with acts of protest that only a few months ago would have been unthinkable.",https://www.nytimes.com/1990/11/11/weekinreview/the-world-impatiently-arabs-await-new-order-in-the-gulf.html,,"OVER the last four months, politicians, commentators and citizens throughout the Arab world have been striving to define their vision of the era after the gulf crisis -- the era that will usher them into the next century.",4,3,The New York Times,,,1990-11-11T05:00:00+0000,article,Week In Review Desk,Week in Review,News,nyt://article/ffa0d5f2-18fe-5169-b6fb-a073e48f181f,931,nyt://article/ffa0d5f2-18fe-5169-b6fb-a073e48f181f,"The World; Impatiently, Arabs Await 'New Order' In the Gulf",NA,NA,"The World; Impatiently, Arabs Await 'New Order' In the Gulf",NA,NA,NA,By Youssef M. Ibrahim,,NA,3371,1580,56,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: The Soviet Union has announced that it will severely limit flights to Israel for emigrating Soviet Jews, and Yitzhak Shamir, the interim Prime Minister, held urgent meetings today to find a way to counter the Soviet decision.",https://www.nytimes.com/1990/03/24/world/soviets-to-curb-jews-flights-to-israel.html,,"The Soviet Union has announced that it will severely limit flights to Israel for emigrating Soviet Jews, and Yitzhak Shamir, the interim Prime Minister, held urgent meetings today to find a way to counter the Soviet decision.",1,6,The New York Times,,,1990-03-24T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/83ac7de2-bc2f-568b-9683-74d8575f285f,1104,nyt://article/83ac7de2-bc2f-568b-9683-74d8575f285f,Soviets to Curb Jews' Flights to Israel,NA,NA,Soviets to Curb Jews' Flights to Israel,NA,NA,NA,"By Joel Brinkley, Special To the New York Times",,NA,3371,1580,56,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: Prime Minister Yitzhak Shamir's decisive victory over the hardline faction of his Likud Party - and Trade Minister Ariel Sharon's announcement that he was resigning - indicate that the Middle East peace process is on the verge of a potential breakthrough. With Mr. Sharon and other Likud hardliners on the defensive, Mr.",https://www.nytimes.com/1990/02/13/opinion/the-shamirsharon-showdown.html,LEAD: Prime Minister Yitzhak Shamir's decisive victory over the hardline faction of his Likud Party - and Trade Minister Ariel Sharon's announcement that he was resigning - indicate that the Middle East peace process is on the verge of a potential...,"LEAD: Prime Minister Yitzhak Shamir's decisive victory over the hardline faction of his Likud Party - and Trade Minister Ariel Sharon's announcement that he was resigning - indicate that the Middle East peace process is on the verge of a potential breakthrough. With Mr. Sharon and other Likud hardliners on the defensive, Mr.",A,25,The New York Times,,,1990-02-13T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/786792bd-2cc9-50fa-9006-57ba681c2f87,977,nyt://article/786792bd-2cc9-50fa-9006-57ba681c2f87,The Shamir-Sharon Showdown,NA,NA,The Shamir-Sharon Showdown,NA,NA,NA,By Barry Rubin,,NA,3371,1580,56,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: AS Secretary of State George P. Shultz raced around the Middle East last week, trying again to gain support from Israel and its Arab neighbors for the United States peace plan for the region, a White House spokesman was asked about chances for success.",https://www.nytimes.com/1988/06/12/weekinreview/world-mideast-mission-shultz-tries-again-but-peace-seems-elusive-complex-ever.html,,"AS Secretary of State George P. Shultz raced around the Middle East last week, trying again to gain support from Israel and its Arab neighbors for the United States peace plan for the region, a White House spokesman was asked about chances for success.",4,3,The New York Times,,,1988-06-12T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/f220a2a9-9156-530a-b008-557654f11fb5,1012,nyt://article/f220a2a9-9156-530a-b008-557654f11fb5,"The World: Mideast Mission; Shultz Tries Again, But Peace Seems As Elusive - And Complex - As Ever",NA,NA,"The World: Mideast Mission; Shultz Tries Again, But Peace Seems As Elusive - And Complex - As Ever",NA,NA,NA,By Robert Pear,,NA,3371,1580,56,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: An Islamic fundamentalist movement based in Lebanon took responsibility today for the assault on a tour bus carrying Israelis in Egypt, the worst terrorist attack here in years. The group, part of the coalition of extremist factions known as Islamic Holy War, said the killings on Sunday were meant to show opposition to Mideast peace efforts and to the tide of Soviet Jews entering Israel.",https://www.nytimes.com/1990/02/06/world/lebanon-faction-claims-attack-on-israeli-group.html,,"An Islamic fundamentalist movement based in Lebanon took responsibility today for the assault on a tour bus carrying Israelis in Egypt, the worst terrorist attack here in years. The group, part of the coalition of extremist factions known as Islamic Holy War, said the killings on Sunday were meant to show opposition to Mideast peace efforts and to the tide of Soviet Jews entering Israel.",A,19,The New York Times,,,1990-02-06T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/c0e28b9b-36a8-5e0d-b6da-85e1bbd0c386,1139,nyt://article/c0e28b9b-36a8-5e0d-b6da-85e1bbd0c386,Lebanon Faction Claims Attack on Israeli Group,NA,NA,Lebanon Faction Claims Attack on Israeli Group,NA,NA,NA,"By Alan Cowell, Special To the New York Times",,NA,3371,1580,56,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: Mayor Koch, once a master at commanding beneficial publicity (beneficial to him, anyway), has managed to top his bellicose performance in New York's Democratic primary by upsetting a constituency still considered pro-Koch - Irish New Yorkers. Capping a trip to Ireland with",https://www.nytimes.com/1988/07/29/nyregion/the-mayor-and-the-irish-his-remarks-on-trip-may-cost-key-support.html,,"Mayor Koch, once a master at commanding beneficial publicity (beneficial to him, anyway), has managed to top his bellicose performance in New York's Democratic primary by upsetting a constituency still considered pro-Koch - Irish New Yorkers. Capping a trip to Ireland with",B,1,The New York Times,,,1988-07-29T05:00:00+0000,article,Metropolitan Desk,New York,An Analysis; News Analysis,nyt://article/c5dd6063-2754-502c-baf7-5915bb8b4631,1044,nyt://article/c5dd6063-2754-502c-baf7-5915bb8b4631,His Remarks on Trip May Cost Key Support,THE MAYOR AND THE IRISH,NA,THE MAYOR AND THE IRISH; His Remarks on Trip May Cost Key Support,NA,NA,NA,By Joyce Purnick,,NA,3371,1580,56,NA
